Epoch [1/10], Training Loss: 0.0334, Validation Loss: 0.0090, PSNR: 20.478573734888226
Epoch [10/10], Training Loss: 0.0029, Validation Loss: 0.0025, PSNR: 26.103049035528784
Epoch [1/10], Training Loss: 0.0293, Validation Loss: 0.0096, PSNR: 20.189543852184592
Epoch [2/10], Training Loss: 0.0082, Validation Loss: 0.0071, PSNR: 21.462880129197124
Epoch [3/10], Training Loss: 0.0059, Validation Loss: 0.0040, PSNR: 24.031929922063547
Epoch [4/10], Training Loss: 0.0037, Validation Loss: 0.0037, PSNR: 24.28171568706962
Epoch [5/10], Training Loss: 0.0035, Validation Loss: 0.0034, PSNR: 24.723441221473617
Epoch [6/10], Training Loss: 0.0036, Validation Loss: 0.0033, PSNR: 24.839790321729595
Epoch [7/10], Training Loss: 0.0031, Validation Loss: 0.0031, PSNR: 25.073253258608105
Epoch [8/10], Training Loss: 0.0029, Validation Loss: 0.0026, PSNR: 25.902532376533344
Epoch [9/10], Training Loss: 0.0025, Validation Loss: 0.0024, PSNR: 26.1957503791188
[I 2023-06-27 13:14:57,629] Trial 24 finished with value: 0.0023120366657773655 and parameters: {'lr': 0.0026686351394649933, 'd': 118, 's': 18, 'm': 3}. Best is trial 22 with value: 0.002245934532644848.
Epoch [10/10], Training Loss: 0.0024, Validation Loss: 0.0023, PSNR: 26.360052828732563
Best trial:
  Value: 0.002245934532644848
  Params: 
    lr: 0.0027743315476459556
    d: 116
    s: 15
    m: 3
